tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2
Table1a,2021.0,4.0,30194.0,31295.0,Dallas/Fort Worth," TX""""",Detroit," MI""""",11298.0,11433.0,DFW,DTW,986.0,1151.0,184.18,DL,0.5496,196.13,AA,0.4077,172.99202141129811433DFWDTW
Table1a,2021.0,4.0,30194.0,31423.0,Dallas/Fort Worth," TX""""",Des Moines," IA""""",11259.0,11423.0,DAL,DSM,624.0,11.0,183.4,WN,0.9901,181.87,WN,0.9901,181.87202141125911423DALDSM
Table1a,2021.0,4.0,30194.0,31423.0,Dallas/Fort Worth," TX""""",Des Moines," IA""""",11298.0,11423.0,DFW,DSM,624.0,187.0,227.95,AA,0.8906,234.07,UA,0.0716,178.41202141129811423DFWDSM
Table1a,2021.0,4.0,30194.0,31453.0,Dallas/Fort Worth," TX""""",Houston," TX""""",11259.0,12191.0,DAL,HOU,247.0,725.0,154.54,WN,0.9981,154.53,WN,0.9981,154.53202141125912191DALHOU
Table1a,2021.0,4.0,30194.0,31453.0,Dallas/Fort Worth," TX""""",Houston," TX""""",11259.0,12266.0,DAL,IAH,247.0,166.0,122.81,WN,1.0,122.81,WN,1.0,122.81202141125912266DALIAH
Table1a,2021.0,4.0,30194.0,31453.0,Dallas/Fort Worth," TX""""",Houston," TX""""",11298.0,12191.0,DFW,HOU,247.0,154.0,147.32,AA,0.9732,147.74,AA,0.9732,147.74202141129812191DFWHOU
Table1a,2021.0,4.0,30194.0,31453.0,Dallas/Fort Worth," TX""""",Houston," TX""""",11298.0,12266.0,DFW,IAH,247.0,637.0,140.26,UA,0.5063,141.36,AA,0.492,139.07202141129812266DFWIAH
Table1a,2021.0,4.0,30194.0,31454.0,Dallas/Fort Worth," TX""""",Orlando," FL""""",11259.0,13204.0,DAL,MCO,985.0,780.0,185.6,WN,0.9861,184.31,WN,0.9861,184.31202141125913204DALMCO
Table1a,2021.0,4.0,30194.0,31454.0,Dallas/Fort Worth," TX""""",Orlando," FL""""",11298.0,13204.0,DFW,MCO,985.0,1651.0,197.81,AA,0.7608,219.86,NK,0.1508,108.60202141129813204DFWMCO
Table1a,2021.0,4.0,30194.0,31481.0,Dallas/Fort Worth," TX""""",Panama City," FL""""",11259.0,11481.0,DAL,ECP,685.0,127.0,179.41,WN,0.9794,177.76,WN,0.9794,177.76202141125911481DALECP
Table1a,2021.0,4.0,30194.0,31481.0,Dallas/Fort Worth," TX""""",Panama City," FL""""",11298.0,11481.0,DFW,ECP,685.0,86.0,205.41,AA,0.8868,205.15,AA,0.8868,205.15202141129811481DFWECP
Table1a,2021.0,4.0,30194.0,31504.0,Dallas/Fort Worth," TX""""",Valparaiso," FL""""",11259.0,15624.0,DAL,VPS,641.0,71.0,167.52,WN,0.98,166.83,WN,0.98,166.83202141125915624DALVPS
Table1a,2021.0,4.0,30194.0,31504.0,Dallas/Fort Worth," TX""""",Valparaiso," FL""""",11298.0,15624.0,DFW,VPS,641.0,149.0,201.61,AA,0.943,201.17,AA,0.943,201.17202141129815624DFWVPS
Table1a,2021.0,4.0,30194.0,31638.0,Dallas/Fort Worth," TX""""",Fresno," CA""""",11259.0,11638.0,DAL,FAT,1325.0,29.0,231.59,WN,0.9483,233.54,AS,0.048,201.45202141125911638DALFAT
Table1a,2021.0,4.0,30194.0,31638.0,Dallas/Fort Worth," TX""""",Fresno," CA""""",11298.0,11638.0,DFW,FAT,1325.0,202.0,255.61,AA,0.8937,259.17,F9,0.0102,108.26202141129811638DFWFAT
Table1a,2021.0,4.0,30194.0,31650.0,Dallas/Fort Worth," TX""""",Minneapolis/St. Paul," MN""""",11259.0,13487.0,DAL,MSP,853.0,102.0,139.34,WN,0.9787,136.6,WN,0.9787,136.60202141125913487DALMSP
Table1a,2021.0,4.0,30194.0,31650.0,Dallas/Fort Worth," TX""""",Minneapolis/St. Paul," MN""""",11298.0,13487.0,DFW,MSP,853.0,1258.0,154.78,DL,0.501,163.54,AA,0.4324,151.76202141129813487DFWMSP
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11259.0,11618.0,DAL,EWR,1428.0,5.0,200.45,DL,1.0,200.45,DL,1.0,200.45202141125911618DALEWR
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11259.0,12197.0,DAL,HPN,1428.0,2.0,252.4,DL,0.95,246.85,DL,0.95,246.85202141125912197DALHPN
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11259.0,12391.0,DAL,ISP,1428.0,16.0,167.82,WN,1.0,167.82,WN,1.0,167.82202141125912391DALISP
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11259.0,12478.0,DAL,JFK,1428.0,2.0,216.5,DL,0.9375,215.4,DL,0.9375,215.40202141125912478DALJFK
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11259.0,12953.0,DAL,LGA,1428.0,496.0,160.99,WN,0.9838,160.63,WN,0.9838,160.63202141125912953DALLGA
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11298.0,11618.0,DFW,EWR,1428.0,1490.0,180.71,UA,0.5502,174.2,UA,0.5502,174.20202141129811618DFWEWR
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11298.0,12197.0,DFW,HPN,1428.0,20.0,214.23,AA,0.6865,210.37,AA,0.6865,210.37202141129812197DFWHPN
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11298.0,12391.0,DFW,ISP,1428.0,6.0,299.98,AA,0.931,310.63,F9,0.0345,98.00202141129812391DFWISP
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11298.0,12478.0,DFW,JFK,1428.0,707.0,162.23,AA,0.3622,169.3,B6,0.29,136.34202141129812478DFWJFK
Table1a,2021.0,4.0,30194.0,31703.0,Dallas/Fort Worth," TX""""",New York City," NY (Metropolitan Area)""""",11298.0,12953.0,DFW,LGA,1428.0,2431.0,182.63,AA,0.6387,194.78,DL,0.2387,177.59202141129812953DFWLGA
Table1a,2021.0,4.0,30194.0,31714.0,Dallas/Fort Worth," TX""""",Fort Myers," FL""""",11259.0,14635.0,DAL,RSW,1017.0,109.0,189.1,WN,0.962,184.7,WN,0.962,184.70202141125914635DALRSW
Table1a,2021.0,4.0,30194.0,31714.0,Dallas/Fort Worth," TX""""",Fort Myers," FL""""",11298.0,14635.0,DFW,RSW,1017.0,363.0,225.09,AA,0.9464,223.82,UA,0.0222,220.76202141129814635DFWRSW
Table1a,2021.0,4.0,30194.0,31871.0,Dallas/Fort Worth," TX""""",Greenville/Spartanburg," SC""""",11259.0,11996.0,DAL,GSP,862.0,33.0,202.47,WN,0.7687,193.24,WN,0.7687,193.24202141125911996DALGSP
Table1a,2021.0,4.0,30194.0,31871.0,Dallas/Fort Worth," TX""""",Greenville/Spartanburg," SC""""",11298.0,11996.0,DFW,GSP,862.0,196.0,234.06,AA,0.8876,232.1,UA,0.0105,211.01202141129811996DFWGSP
Table1a,2021.0,4.0,30194.0,31986.0,Dallas/Fort Worth," TX""""",Grand Rapids," MI""""",11259.0,11986.0,DAL,GRR,931.0,30.0,213.69,WN,0.8885,206.21,WN,0.8885,206.21202141125911986DALGRR
Table1a,2021.0,4.0,30194.0,31986.0,Dallas/Fort Worth," TX""""",Grand Rapids," MI""""",11298.0,11986.0,DFW,GRR,931.0,198.0,262.51,AA,0.7272,268.67,DL,0.2151,254.33202141129811986DFWGRR
Table1a,2021.0,4.0,30194.0,31995.0,Dallas/Fort Worth," TX""""",Greensboro/High Point," NC""""",11259.0,11995.0,DAL,GSO,999.0,5.0,261.97,DL,1.0,261.97,DL,1.0,261.97202141125911995DALGSO
Table1a,2021.0,4.0,30194.0,31995.0,Dallas/Fort Worth," TX""""",Greensboro/High Point," NC""""",11298.0,11995.0,DFW,GSO,999.0,174.0,244.22,AA,0.9132,243.73,AA,0.9132,243.73202141129811995DFWGSO
Table1a,2021.0,4.0,30194.0,32211.0,Dallas/Fort Worth," TX""""",Las Vegas," NV""""",11259.0,12889.0,DAL,LAS,1067.0,902.0,199.84,WN,0.9974,199.78,WN,0.9974,199.78202141125912889DALLAS
Table1a,2021.0,4.0,30194.0,32211.0,Dallas/Fort Worth," TX""""",Las Vegas," NV""""",11298.0,12889.0,DFW,LAS,1067.0,2010.0,199.92,AA,0.6649,240.9,NK,0.1852,105.14202141129812889DFWLAS
Table1a,2021.0,4.0,30194.0,32337.0,Dallas/Fort Worth," TX""""",Indianapolis," IN""""",11259.0,12339.0,DAL,IND,761.0,198.0,198.13,WN,0.9725,195.47,WN,0.9725,195.47202141125912339DALIND
Table1a,2021.0,4.0,30194.0,32337.0,Dallas/Fort Worth," TX""""",Indianapolis," IN""""",11298.0,12339.0,DFW,IND,761.0,487.0,225.48,AA,0.9281,224.03,AA,0.9281,224.03202141129812339DFWIND
Table1a,2021.0,4.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11259.0,13796.0,DAL,OAK,1476.0,347.0,191.97,WN,0.9934,191.96,WN,0.9934,191.96202141125913796DALOAK
Table1a,2021.0,4.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11259.0,14771.0,DAL,SFO,1476.0,196.0,206.67,AS,0.772,214.81,WN,0.2153,178.09202141125914771DALSFO
Table1a,2021.0,4.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11259.0,14831.0,DAL,SJC,1476.0,290.0,202.13,WN,0.9831,201.4,WN,0.9831,201.40202141125914831DALSJC
Table1a,2021.0,4.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11298.0,13796.0,DFW,OAK,1476.0,46.0,177.4,DL,0.5131,222.59,F9,0.1211,108.91202141129813796DFWOAK
Table1a,2021.0,4.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11298.0,14771.0,DFW,SFO,1476.0,1153.0,234.77,AA,0.7522,244.75,AA,0.7522,244.75202141129814771DFWSFO
Table1a,2021.0,4.0,30194.0,32457.0,Dallas/Fort Worth," TX""""",San Francisco," CA (Metropolitan Area)""""",11298.0,14831.0,DFW,SJC,1476.0,266.0,261.0,AA,0.8735,260.41,UA,0.0167,241.24202141129814831DFWSJC
Table1a,2021.0,4.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11259.0,11697.0,DAL,FLL,1121.0,307.0,157.93,WN,0.9908,156.71,WN,0.9908,156.71202141125911697DALFLL
Table1a,2021.0,4.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11259.0,13303.0,DAL,MIA,1121.0,202.0,155.57,WN,0.9769,153.93,WN,0.9769,153.93202141125913303DALMIA
Table1a,2021.0,4.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11298.0,11697.0,DFW,FLL,1121.0,742.0,174.21,AA,0.7689,186.88,NK,0.1974,110.09202141129811697DFWFLL
Table1a,2021.0,4.0,30194.0,32467.0,Dallas/Fort Worth," TX""""",Miami," FL (Metropolitan Area)""""",11298.0,13303.0,DFW,MIA,1121.0,1124.0,192.39,AA,0.9047,196.68,F9,0.0153,103.17202141129813303DFWMIA
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,10800.0,DAL,BUR,1246.0,151.0,193.76,WN,0.9971,193.7,WN,0.9971,193.70202141125910800DALBUR
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,12892.0,DAL,LAX,1246.0,752.0,171.88,WN,0.8297,175.04,AS,0.1644,156.39202141125912892DALLAX
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,12954.0,DAL,LGB,1246.0,134.0,162.78,WN,0.9943,162.59,WN,0.9943,162.59202141125912954DALLGB
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,13891.0,DAL,ONT,1246.0,169.0,203.87,WN,0.9968,203.89,WN,0.9968,203.89202141125913891DALONT
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11259.0,14908.0,DAL,SNA,1246.0,152.0,203.79,WN,0.9943,203.94,WN,0.9943,203.94202141125914908DALSNA
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,10800.0,DFW,BUR,1246.0,207.0,236.8,AA,0.9627,237.72,AA,0.9627,237.72202141129810800DFWBUR
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,12892.0,DFW,LAX,1246.0,2666.0,190.82,AA,0.7158,202.8,NK,0.125,121.74202141129812892DFWLAX
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,12954.0,DFW,LGB,1246.0,50.0,197.43,AA,0.9232,195.39,AA,0.9232,195.39202141129812954DFWLGB
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,13891.0,DFW,ONT,1246.0,567.0,206.2,AA,0.8776,217.99,F9,0.1029,93.87202141129813891DFWONT
Table1a,2021.0,4.0,30194.0,32575.0,Dallas/Fort Worth," TX""""",Los Angeles," CA (Metropolitan Area)""""",11298.0,14908.0,DFW,SNA,1246.0,916.0,237.28,AA,0.9589,236.77,AA,0.9589,236.77202141129814908DFWSNA
Table1a,2021.0,4.0,30194.0,32600.0,Dallas/Fort Worth," TX""""",Little Rock," AR""""",11259.0,12992.0,DAL,LIT,304.0,90.0,128.4,WN,1.0,128.4,WN,1.0,128.40202141125912992DALLIT
Table1a,2021.0,4.0,30194.0,32600.0,Dallas/Fort Worth," TX""""",Little Rock," AR""""",11298.0,12992.0,DFW,LIT,304.0,169.0,159.35,AA,0.991,159.02,AA,0.991,159.02202141129812992DFWLIT
Table1a,2021.0,4.0,30194.0,32896.0,Dallas/Fort Worth," TX""""",Lubbock," TX""""",11259.0,12896.0,DAL,LBB,293.0,236.0,147.9,WN,1.0,147.9,WN,1.0,147.90202141125912896DALLBB
Table1a,2021.0,4.0,30194.0,32896.0,Dallas/Fort Worth," TX""""",Lubbock," TX""""",11298.0,12896.0,DFW,LBB,293.0,130.0,182.48,AA,0.9967,182.43,AA,0.9967,182.43202141129812896DFWLBB
Table1a,2021.0,4.0,30194.0,33044.0,Dallas/Fort Worth," TX""""",Louisville," KY""""",11259.0,14730.0,DAL,SDF,733.0,77.0,181.99,WN,0.955,181.01,WN,0.955,181.01202141125914730DALSDF
Table1a,2021.0,4.0,30194.0,33044.0,Dallas/Fort Worth," TX""""",Louisville," KY""""",11298.0,14730.0,DFW,SDF,733.0,278.0,198.56,AA,0.943,194.92,AA,0.943,194.92202141129814730DFWSDF
Table1a,2021.0,4.0,30194.0,33158.0,Dallas/Fort Worth," TX""""",Midland/Odessa," TX""""",11259.0,13158.0,DAL,MAF,319.0,180.0,149.87,WN,0.9976,149.88,WN,0.9976,149.88202141125913158DALMAF
Table1a,2021.0,4.0,30194.0,33158.0,Dallas/Fort Worth," TX""""",Midland/Odessa," TX""""",11298.0,13158.0,DFW,MAF,319.0,122.0,177.92,AA,0.9742,175.52,AA,0.9742,175.52202141129813158DFWMAF
Table1a,2021.0,4.0,30194.0,33192.0,Dallas/Fort Worth," TX""""",Sacramento," CA""""",11259.0,14893.0,DAL,SMF,1442.0,251.0,245.72,WN,0.9857,245.95,WN,0.9857,245.95202141125914893DALSMF
Table1a,2021.0,4.0,30194.0,33192.0,Dallas/Fort Worth," TX""""",Sacramento," CA""""",11298.0,14893.0,DFW,SMF,1442.0,455.0,270.89,AA,0.8773,275.46,NK,0.0253,127.94202141129814893DFWSMF
Table1a,2021.0,4.0,30194.0,33195.0,Dallas/Fort Worth," TX""""",Tampa," FL (Metropolitan Area)""""",11259.0,15304.0,DAL,TPA,929.0,403.0,155.98,WN,0.9806,154.58,WN,0.9806,154.58202141125915304DALTPA
Table1a,2021.0,4.0,30194.0,33195.0,Dallas/Fort Worth," TX""""",Tampa," FL (Metropolitan Area)""""",11298.0,15304.0,DFW,TPA,929.0,854.0,171.58,AA,0.8424,180.15,F9,0.0291,84.80202141129815304DFWTPA
Table1a,2021.0,4.0,30194.0,33198.0,Dallas/Fort Worth," TX""""",Kansas City," MO""""",11259.0,13198.0,DAL,MCI,461.0,474.0,164.96,WN,0.9998,164.96,WN,0.9998,164.96202141125913198DALMCI
Table1a,2021.0,4.0,30194.0,33198.0,Dallas/Fort Worth," TX""""",Kansas City," MO""""",11298.0,13198.0,DFW,MCI,461.0,491.0,172.08,AA,0.9894,171.29,AA,0.9894,171.29202141129813198DFWMCI
Table1a,2021.0,4.0,30194.0,33214.0,Dallas/Fort Worth," TX""""",San Antonio," TX""""",11259.0,14683.0,DAL,SAT,247.0,481.0,154.63,WN,0.9982,154.69,WN,0.9982,154.69202141125914683DALSAT
Table1a,2021.0,4.0,30194.0,33214.0,Dallas/Fort Worth," TX""""",San Antonio," TX""""",11298.0,14683.0,DFW,SAT,247.0,408.0,167.97,AA,0.9752,168.44,UA,0.0179,152.56202141129814683DFWSAT
Table1a,2021.0,4.0,30194.0,33244.0,Dallas/Fort Worth," TX""""",Memphis," TN""""",11259.0,13244.0,DAL,MEM,431.0,135.0,139.46,WN,0.9871,138.25,WN,0.9871,138.25202141125913244DALMEM
Table1a,2021.0,4.0,30194.0,33244.0,Dallas/Fort Worth," TX""""",Memphis," TN""""",11298.0,13244.0,DFW,MEM,431.0,466.0,164.22,AA,0.9739,162.84,AA,0.9739,162.84202141129813244DFWMEM
Table1a,2021.0,4.0,30194.0,33256.0,Dallas/Fort Worth," TX""""",Mission/McAllen/Edinburg," TX""""",11298.0,13256.0,DFW,MFE,469.0,192.0,219.66,AA,0.9598,219.82,AA,0.9598,219.82202141129813256DFWMFE
Table1a,2021.0,4.0,30194.0,33316.0,Dallas/Fort Worth," TX""""",Omaha," NE""""",11259.0,13871.0,DAL,OMA,586.0,109.0,168.19,WN,0.999,168.2,WN,0.999,168.20202141125913871DALOMA
Table1a,2021.0,4.0,30194.0,33316.0,Dallas/Fort Worth," TX""""",Omaha," NE""""",11298.0,13871.0,DFW,OMA,586.0,297.0,180.77,AA,0.97,179.57,AA,0.97,179.57202141129813871DFWOMA
Table1a,2021.0,4.0,30194.0,33342.0,Dallas/Fort Worth," TX""""",Milwaukee," WI""""",11259.0,13342.0,DAL,MKE,853.0,123.0,186.8,WN,0.9727,185.65,WN,0.9727,185.65202141125913342DALMKE
Table1a,2021.0,4.0,30194.0,33342.0,Dallas/Fort Worth," TX""""",Milwaukee," WI""""",11298.0,13342.0,DFW,MKE,853.0,354.0,197.18,AA,0.9324,193.96,UA,0.0114,193.49202141129813342DFWMKE
Table1a,2021.0,4.0,30194.0,33495.0,Dallas/Fort Worth," TX""""",New Orleans," LA""""",11259.0,13495.0,DAL,MSY,447.0,659.0,135.1,WN,0.9977,134.94,WN,0.9977,134.94202141125913495DALMSY
Table1a,2021.0,4.0,30194.0,33495.0,Dallas/Fort Worth," TX""""",New Orleans," LA""""",11298.0,13495.0,DFW,MSY,447.0,540.0,162.79,AA,0.8893,168.57,NK,0.0727,85.28202141129813495DFWMSY
Table1a,2021.0,4.0,30194.0,33570.0,Dallas/Fort Worth," TX""""",San Diego," CA""""",11259.0,14679.0,DAL,SAN,1182.0,495.0,205.84,WN,0.9969,205.7,WN,0.9969,205.70202141125914679DALSAN
Table1a,2021.0,4.0,30194.0,33570.0,Dallas/Fort Worth," TX""""",San Diego," CA""""",11298.0,14679.0,DFW,SAN,1182.0,960.0,227.86,AA,0.8435,235.57,F9,0.0808,112.54202141129814679DFWSAN
Table1a,2021.0,4.0,30194.0,33667.0,Dallas/Fort Worth," TX""""",Norfolk," VA (Metropolitan Area)""""",11259.0,13931.0,DAL,ORF,1212.0,42.0,231.44,WN,0.842,215.85,WN,0.842,215.85202141125913931DALORF
Table1a,2021.0,4.0,30194.0,33667.0,Dallas/Fort Worth," TX""""",Norfolk," VA (Metropolitan Area)""""",11298.0,13931.0,DFW,ORF,1212.0,282.0,259.65,AA,0.846,258.42,AA,0.846,258.42202141129813931DFWORF
Table1a,2021.0,4.0,30194.0,33667.0,Dallas/Fort Worth," TX""""",Norfolk," VA (Metropolitan Area)""""",11298.0,14098.0,DFW,PHF,1212.0,8.0,244.88,AA,0.9868,245.62,AA,0.9868,245.62202141129814098DFWPHF
Table1a,2021.0,4.0,30194.0,33728.0,Dallas/Fort Worth," TX""""",Pensacola," FL""""",11259.0,14193.0,DAL,PNS,604.0,76.0,165.32,WN,0.9672,162.11,WN,0.9672,162.11202141125914193DALPNS
Table1a,2021.0,4.0,30194.0,33728.0,Dallas/Fort Worth," TX""""",Pensacola," FL""""",11298.0,14193.0,DFW,PNS,604.0,179.0,191.08,AA,0.9325,187.18,AA,0.9325,187.18202141129814193DFWPNS
Table1a,2021.0,4.0,30194.0,34027.0,Dallas/Fort Worth," TX""""",West Palm Beach/Palm Beach," FL""""",11259.0,14027.0,DAL,PBI,1102.0,12.0,303.1,DL,0.6667,340.89,WN,0.3333,227.53202141125914027DALPBI
Table1a,2021.0,4.0,30194.0,34027.0,Dallas/Fort Worth," TX""""",West Palm Beach/Palm Beach," FL""""",11298.0,14027.0,DFW,PBI,1102.0,240.0,282.0,AA,0.9317,282.18,AA,0.9317,282.18202141129814027DFWPBI
Table1a,2021.0,4.0,30194.0,34057.0,Dallas/Fort Worth," TX""""",Portland," OR""""",11259.0,14057.0,DAL,PDX,1626.0,62.0,256.11,WN,0.793,257.81,AS,0.186,248.40202141125914057DALPDX
Table1a,2021.0,4.0,30194.0,34057.0,Dallas/Fort Worth," TX""""",Portland," OR""""",11298.0,14057.0,DFW,PDX,1626.0,625.0,252.76,AA,0.6184,262.6,AS,0.2947,237.23202141129814057DFWPDX
Table1a,2021.0,4.0,30194.0,34100.0,Dallas/Fort Worth," TX""""",Philadelphia," PA""""",11259.0,14100.0,DAL,PHL,1303.0,81.0,201.59,WN,0.9131,199.04,WN,0.9131,199.04202141125914100DALPHL
Table1a,2021.0,4.0,30194.0,34100.0,Dallas/Fort Worth," TX""""",Philadelphia," PA""""",11298.0,14100.0,DFW,PHL,1303.0,1189.0,215.26,AA,0.9159,221.33,F9,0.042,87.80202141129814100DFWPHL
Table1a,2021.0,4.0,30194.0,34262.0,Dallas/Fort Worth," TX""""",Palm Springs," CA""""",11259.0,14262.0,DAL,PSP,1137.0,28.0,211.77,WN,0.9922,212.12,WN,0.9922,212.12202141125914262DALPSP
Table1a,2021.0,4.0,30194.0,34262.0,Dallas/Fort Worth," TX""""",Palm Springs," CA""""",11298.0,14262.0,DFW,PSP,1137.0,189.0,257.69,AA,0.9793,256.64,UA,0.0115,248.40202141129814262DFWPSP
Table1a,2021.0,4.0,30194.0,34492.0,Dallas/Fort Worth," TX""""",Raleigh/Durham," NC""""",11259.0,14492.0,DAL,RDU,1061.0,158.0,213.36,WN,0.9153,208.95,WN,0.9153,208.95202141125914492DALRDU
Table1a,2021.0,4.0,30194.0,34492.0,Dallas/Fort Worth," TX""""",Raleigh/Durham," NC""""",11298.0,14492.0,DFW,RDU,1061.0,615.0,227.02,AA,0.9058,226.73,AA,0.9058,226.73202141129814492DFWRDU
Table1a,2021.0,4.0,30194.0,34524.0,Dallas/Fort Worth," TX""""",Richmond," VA""""",11259.0,14524.0,DAL,RIC,1158.0,41.0,217.53,WN,0.7071,201.62,WN,0.7071,201.62202141125914524DALRIC
Table1a,2021.0,4.0,30194.0,34524.0,Dallas/Fort Worth," TX""""",Richmond," VA""""",11298.0,14524.0,DFW,RIC,1158.0,323.0,252.01,AA,0.8323,260.27,DL,0.1233,219.26202141129814524DFWRIC
Table1a,2021.0,4.0,30194.0,34570.0,Dallas/Fort Worth," TX""""",Reno," NV""""",11259.0,14570.0,DAL,RNO,1356.0,59.0,230.25,WN,0.9762,232.73,AS,0.0183,121.20202141125914570DALRNO
Table1a,2021.0,4.0,30194.0,34570.0,Dallas/Fort Worth," TX""""",Reno," NV""""",11298.0,14570.0,DFW,RNO,1356.0,208.0,269.03,AA,0.9408,268.58,AA,0.9408,268.58202141129814570DFWRNO
Table1a,2021.0,4.0,30194.0,34614.0,Dallas/Fort Worth," TX""""",Salt Lake City," UT""""",11259.0,14869.0,DAL,SLC,999.0,198.0,187.15,WN,0.9918,187.48,WN,0.9918,187.48202141125914869DALSLC
Table1a,2021.0,4.0,30194.0,34614.0,Dallas/Fort Worth," TX""""",Salt Lake City," UT""""",11298.0,14869.0,DFW,SLC,999.0,991.0,206.79,DL,0.5078,205.54,DL,0.5078,205.54202141129814869DFWSLC
Table1a,2021.0,4.0,30194.0,34653.0,Dallas/Fort Worth," TX""""",Tulsa," OK""""",11259.0,15370.0,DAL,TUL,238.0,88.0,141.86,WN,1.0,141.86,WN,1.0,141.86202141125915370DALTUL
Table1a,2021.0,4.0,30194.0,34653.0,Dallas/Fort Worth," TX""""",Tulsa," OK""""",11298.0,15370.0,DFW,TUL,238.0,139.0,160.92,AA,0.9852,160.56,AA,0.9852,160.56202141129815370DFWTUL
Table1a,2021.0,4.0,30194.0,34685.0,Dallas/Fort Worth," TX""""",Savannah," GA""""",11259.0,14685.0,DAL,SAV,925.0,96.0,179.82,WN,0.9318,174.79,WN,0.9318,174.79202141125914685DALSAV
Table1a,2021.0,4.0,30194.0,34685.0,Dallas/Fort Worth," TX""""",Savannah," GA""""",11298.0,14685.0,DFW,SAV,925.0,180.0,230.24,AA,0.8795,225.69,AA,0.8795,225.69202141129814685DFWSAV
Table1a,2021.0,4.0,30194.0,35412.0,Dallas/Fort Worth," TX""""",Knoxville," TN""""",11259.0,15412.0,DAL,TYS,771.0,4.0,342.82,DL,1.0,342.82,DL,1.0,342.82202141125915412DALTYS
Table1a,2021.0,4.0,30194.0,35412.0,Dallas/Fort Worth," TX""""",Knoxville," TN""""",11298.0,15412.0,DFW,TYS,771.0,194.0,277.94,AA,0.9266,276.16,UA,0.0168,230.81202141129815412DFWTYS
Table1a,2021.0,4.0,30198.0,30852.0,Pittsburgh," PA""""",Washington," DC (Metropolitan Area)""""",14122.0,10821.0,PIT,BWI,210.0,70.0,135.1,WN,0.9567,133.37,WN,0.9567,133.37202141412210821PITBWI
Table1a,2021.0,4.0,30198.0,30852.0,Pittsburgh," PA""""",Washington," DC (Metropolitan Area)""""",14122.0,11278.0,PIT,DCA,210.0,126.0,142.42,AA,0.9879,142.46,AA,0.9879,142.46202141412211278PITDCA
